chrom	lend	rend	sample_name	CN	copy_number
chr17	150733	7552219	LGG-CS-6186-TP	0.016	2.0223041617026083
chr17	150733	7555294	SARC-DX-A6YS-TP	-0.0629	1.9146756269923968
chr17	150733	7565371	BLCA-GU-A764-TP	-0.0705	1.904615792156668
chr17	150733	7582355	PAAD-H6-8124-TP	0.1257	2.1820739574059145
chr17	150733	7601909	SARC-QQ-A5VD-TP	-0.0828	1.888446614444429
chr17	150733	7609303	HNSC-CV-A461-TP	-0.0555	1.9245217821862386
chr17	150733	7619857	BLCA-ZF-AA4R-TP	0.003	2.0041632101592657
chr17	150733	7620456	LUSC-96-8169-TP	-0.0554	1.9246551844942819
chr17	150733	7624911	HNSC-CV-6933-TP	0.1729	2.254644538823939
chr17	150733	7639341	BLCA-ZF-AA4N-TP	-0.0969999999999999	1.8699503955029109
chr17	150733	7639341	SARC-DX-A48R-TP	-0.6805	1.2478979854632846
chr17	150733	7639341	SARC-DX-A3U9-TP	-0.6303	1.2920841213604688
chr17	150733	7639341	SARC-DX-A6YX-TP	-0.4222	1.492571454614971
chr17	150733	7645893	HNSC-CQ-6224-TP	-0.0129	1.9821965171592253
chr17	150733	7657424	HNSC-CQ-6227-TP	0.0402	2.056512726751558
chr17	150733	7657424	LUSC-51-4080-TP	-0.7829999999999999	1.1623141075181174
chr17	150733	7657517	HNSC-MT-A51X-TP	-0.0457	1.9376392573200971
chr17	150733	7671652	SARC-X6-A7WD-TP	-0.5903	1.3284095503734528
chr17	150733	7671652	SARC-DX-A3U7-TP	-0.0769	1.8961853592558149
chr17	150733	7674089	LIHC-DD-AAEE-TP	-0.6734	1.254054458590504
chr17	150733	7675327	BLCA-GC-A3BM-TP	-0.6374	1.285740950920962
chr17	150733	7679616	LUSC-63-7023-TP	-0.0885	1.8810001970563859
chr17	150733	7726702	CESC-C5-A1BN-NT	-0.6784	1.2497157597642403
chr17	150733	7733786	LGG-DU-A5TP-TP	-0.1391	1.81617094370309
chr17	150733	7937861	HNSC-CN-A641-TP	-0.5728	1.3446213853371085
chr17	150733	7986137	SARC-IE-A4EI-TP	-0.1517	1.8003781987865803
chr17	150733	7995297	BLCA-FD-A3NA-TP	-0.3711	1.5463854839218965
chr17	150733	8084198	KIRC-CJ-5681-TP	0.0469	2.066085560266776
chr17	150733	8102571	PAAD-LB-A8F3-TP	0.0876	2.1252020359050556
chr17	150733	8102587	HNSC-CV-5430-TP	0.163	2.239225777308479
chr17	150733	8111912	BLCA-FD-A43X-TP	-1.024	0.9835020740262483
