chrom	lend	rend	sample_name	CN	copy_number
chr17	150733	83091923	BLCA-FD-A5BX-TP	-0.0229	1.9685044856722564
chr17	150733	83091923	CESC-C5-A7CG-TP	-0.0002	1.9997227603450085
chr17	150733	83091923	KIRC-CW-6093-TP	-0.0069	1.9904574068526284
chr17	150733	83091923	KIRC-B0-5083-TP	-0.2174	1.7202282465540533
chr17	150733	83091923	KIRC-B8-A54D-TP	0.0384	2.0539484879426073
chr17	150733	83091923	KIRC-B0-5096-TP	0.0294	2.041175173975813
chr17	150733	83091923	KIRC-DV-A4W0-05A	0.0014	2.0019417540981554
chr17	150733	83091923	KIRC-B0-5399-TP	0.0256	2.035805876032028
chr17	150733	83091923	LGG-HT-8012-TP	0.1035	2.1487535154287363
chr17	150733	83091923	LGG-DB-A4XA-TP	0.1103	2.158905358084339
chr17	150733	83091923	LIHC-DD-AADI-TP	0.0584	2.082620540349803
chr17	150733	83091923	LIHC-YA-A8S7-TP	-0.3621	1.5560624913398116
chr17	150733	83091923	LIHC-DD-AAW0-TP	0.0418	2.058794737530463
chr17	150733	83091923	LUSC-66-2737-TP	0.038	2.053379091439998
chr17	1526393	83091923	KIRC-BP-4338-TP	-0.1	1.8660659830736148
chr17	2855363	83091923	LIHC-DD-AACP-TP	0.1059	2.152331056176683
chr17	4610140	83091923	KIRC-A3-3316-TP	-0.0889	1.8804787453549927
chr17	7363157	83091923	PAAD-3A-A9IL-TP	0.4458	2.724138397333443
chr17	12287130	83091923	BLCA-GC-A3OO-TP	-0.0027	1.996260505543495
chr17	14173352	83091923	KIRC-A3-3382-TP	-0.04	1.945309894824571
chr17	14477365	83091923	KIRC-A3-3325-TP	0.1457	2.212534574714671
chr17	14578392	83091923	LIHC-DD-AADD-TP	0.1044	2.1500943958244543
chr17	15134510	83091923	LIHC-DD-AAE6-TP	-0.0148	1.9795877229390804
chr17	15650964	83091923	KIRC-MM-A563-TP	0.1067	2.153524892910495
chr17	18043309	83091923	PAAD-IB-A6UG-TP	-0.0096	1.986735754633211
chr17	18523147	83091923	BLCA-GC-A6I1-TP	-0.0101	1.9860473237926548
chr17	18561272	83091923	HNSC-CV-A45V-TP	-0.0126	1.9826087461962045
chr17	18561272	83091923	KIRC-BP-5000-TP	0.0399	2.0560851314115745
chr17	18561272	83091923	KIRC-B0-5120-TP	0.0342	2.04797769117115
chr17	18561272	83091923	LGG-DU-5870-TP	0.07	2.0994333672461347
chr17	18561272	83091923	LUSC-18-3408-TP	0.0928	2.1328758617896324
