chrom	lend	rend	gene	strand
chr4	137645265	137655174	RP13-884E18.2	-
chr4	137690477	137734977	RP13-884E18.4	-
chr4	137807706	137816402	RP11-793B23.1	+
chr4	138027422	138130709	LINC00616	-
chr4	138057464	138178177	SLC7A11-AS1	+
chr4	138164097	138242349	SLC7A11	-
chr4	138277115	138281784	RP11-733C7.1	-
chr4	138298856	138312658	LINC00498	-
chr4	138309711	138424344	LINC00499	+
chr4	138337530	138337588	U7	+
chr4	138425523	138436869	LINC00500	+
chr4	138481255	138482096	RP11-310A13.2	-
chr4	138560704	138561941	RP11-173E2.1	+
chr4	138664725	138665569	RP11-173E2.2	-
chr4	138773550	138801639	RP11-98O2.1	+
chr4	138811678	138811766	AC093766.1	-
chr4	138819954	139012646	RP11-371F15.3	-
chr4	138923930	138924232	RP11-577B7.1	-
chr4	138988030	138988288	Metazoa_SRP	+
chr4	139015789	139045939	CCRN4L	+
chr4	139017493	139017579	AC093602.1	-
chr4	139028112	139177218	ELF2	-
chr4	139055475	139055578	RNU6-531P	+
chr4	139100377	139100658	RN7SL382P	+
chr4	139114930	139115374	PPP1R14BP3	-
chr4	139185441	139185746	RN7SL311P	+
chr4	139200395	139200513	Y_RNA	+
chr4	139231026	139231119	RNU6-506P	-
chr4	139256657	139256760	RNU6-1074P	-
chr4	139266163	139280338	MGARP	-
chr4	139266880	139302551	NDUFC1	-
chr4	139301455	139420033	NAA15	+
chr4	139318378	139318486	RNU6-1214P	+
chr4	139411927	139454034	RP11-83A24.2	-
chr4	139426299	139430884	RP11-83A24.1	-
chr4	139436368	139436494	ACA64	-
chr4	139453232	139476609	RAB33B	+
chr4	139495941	139606699	SETD7	-
chr4	139546266	139546727	FTH1P24	+
chr4	139556799	139557643	RP11-342I1.2	+
chr4	139618136	139623232	RP11-308D13.3	-
chr4	139665768	139740745	MGST2	+
chr4	139685127	139685427	RN7SKP237	-
chr4	139698144	139698554	H3F3AP6	-
chr4	139716753	140154184	MAML3	-
chr4	139794125	139794433	RN7SKP253	-
chr4	140128015	140134565	RP11-392B6.1	+
chr4	140257286	140385726	SCOC	+
chr4	140283724	140373381	SCOC-AS1	-
chr4	140314163	140314550	RP11-425I13.2	-
chr4	140366240	140366861	RPL14P3	-
chr4	140388455	140427968	CLGN	-
chr4	140442262	140498377	MGAT4D	-
chr4	140498402	140501330	RP11-542P2.2	+
chr4	140524158	140553770	ELMOD2	+
chr4	140559434	140568805	UCP1	-
chr4	140577925	140578222	RN7SL152P	+
chr4	140600401	140600575	RP11-5K16.3	-
chr4	140620765	140756120	TBC1D9	-
chr4	140641840	140645489	TNRC18P1	-
chr4	140700835	140700942	RNY1P14	-
chr4	140712168	140716081	RP11-102N12.2	+
chr4	140756528	140757921	RP11-102N12.3	+
chr4	140859807	141212877	RNF150	-
chr4	141220887	141234697	ZNF330	+
