chrom	lend	rend	gene	strand
chr10	45374176	45446119	ALOX5	+
chr10	45444570	45453121	RP11-67C2.2	-
chr10	45454585	45594906	MARCH8	-
chr10	45615501	45672780	ZFAND4	-
chr10	45678692	45700532	CTGLF10P	+
chr10	45706431	45727231	FAM21FP	-
chr10	45725694	45726038	RP11-671E7.1	-
chr10	45727200	45792961	FAM21C	+
chr10	45812648	45812944	RP11-175I17.6	-
chr10	45815426	45817588	FAM25E	-
chr10	45825594	45853875	AGAP4	-
chr10	45854093	45972154	PARPG1	-
chr10	45856307	45856422	RNA5SP310	+
chr10	45940522	45940851	RPL35AP25	+
chr10	45972449	46003734	TIMM23	+
chr10	45984610	45984810	SNORA74	+
chr10	46005088	46030714	NCOA4	-
chr10	46033307	46046269	MSMB	-
chr10	46063228	46063766	AL589822.1	+
chr10	46109621	46131358	AGAP7P	+
chr10	46233885	46273557	ANTXRLP1	-
chr10	46286345	46330207	ANTXRL	+
chr10	46337224	46358714	AC244230.1	+
chr10	46369087	46373563	FAM25BP	+
chr10	46375627	46537864	ANXA8L1	+
chr10	46415853	46416413	HNRNPA1P33	+
chr10	46461099	46465881	NPY4R	-
chr10	46549044	46555530	GPRIN2	-
chr10	46578217	46594173	SYT15	+
chr10	46582782	46598145	RP11-38L15.3	-
chr10	46597918	46612154	RP11-38L15.2	+
chr10	46610474	46652025	FAM35BP	-
chr10	46632387	46635472	RP11-38L15.8	+
chr10	46634911	46635466	RHEBP1	-
chr10	46648948	46649276	Metazoa_SRP	+
chr10	46753605	46759740	CTSLP2	+
chr10	46759019	46786770	GLUD1P7	-
chr10	46774421	46776180	DUSP8P3	-
chr10	46786674	46811989	BMS1P1	+
chr10	46807458	46807573	RNA5SP311	-
chr10	46816516	46832476	CTGLF8P	+
chr10	46870858	46894562	FRMPD2L2	+
chr10	46911396	47002488	PTPN20A	+
chr10	47300386	47313547	GDF10	+
chr10	47322490	47326270	GDF2	+
chr10	47348371	47357875	RBP3	+
chr10	47351740	47351838	AL731561.1	-
chr10	47365496	47384273	ZNF488	-
chr10	47460162	47484158	ANXA8	-
chr10	47484457	47484754	RP11-144G6.13	-
chr10	47487219	47491693	FAM25G	-
chr10	47496212	47502195	RP11-144G6.4	+
chr10	47501854	47549750	AGAP10	-
chr10	47532352	47532467	RNA5SP312	+
chr10	47538377	47551954	BMS1P2	-
chr10	47563604	47569697	GLUD1P8	+
chr10	47564256	47566016	DUSP8P4	+
chr10	47581211	47582321	CTSLP7	-
chr10	47588681	47599830	LINC00864	-
chr10	47689707	47730436	FAM35DP	+
chr10	47706203	47706802	RHEBP2	+
