chrom	lend	rend	gene	strand
chr9	106722350	106722930	RP11-308N19.5	+
chr9	106843749	106843866	RNA5SP292	-
chr9	106863097	107013634	ZNF462	+
chr9	106923349	106924174	RP11-508N12.4	+
chr9	106974833	107102988	RP11-508N12.2	-
chr9	106978776	106979554	RP11-508N12.3	-
chr9	107115784	107115954	RP11-196I18.2	+
chr9	107116829	107117557	RP11-196I18.3	+
chr9	107117459	107121705	RP11-196I18.4	-
chr9	107169569	107171148	RP11-417L14.1	-
chr9	107283137	107332194	RAD23B	+
chr9	107292369	107292456	AL137852.1	-
chr9	107420284	107430802	LINC01509	-
chr9	107458038	107458306	HMGN2P32	-
chr9	107475036	107475139	RNU6-492P	-
chr9	107484852	107490482	KLF4	-
chr9	107534390	107535162	RP11-438P9.1	+
chr9	107543151	107543616	RP11-438P9.2	-
chr9	107663140	107663246	RNU6-996P	-
chr9	107712364	107712461	AL389915.1	+
chr9	107797744	107797847	RNU6-1064P	-
chr9	107811616	107811914	RN7SL659P	-
chr9	107834509	107834829	RPL36AP6	-
chr9	107853783	107854258	RP11-380I20.2	-
chr9	107918866	107918978	RNA5SP293	-
chr9	107963703	107964045	RPS15AP27	-
chr9	108040213	108040592	RP11-240E2.2	+
chr9	108097432	108097851	CHCHD4P2	-
chr9	108252154	108254820	RP11-505C13.1	-
chr9	108358852	108358929	AL137019.1	-
chr9	108626833	108627150	RP11-220D10.1	+
chr9	108701370	108703092	RP11-339N8.1	-
chr9	108821697	108822004	RPL36AP35	+
chr9	108836333	108836597	RP11-3J11.1	+
chr9	108854589	108856967	ACTL7B	-
chr9	108862266	108863759	ACTL7A	+
chr9	108867517	108934116	IKBKAP	-
chr9	108934181	108950744	FAM206A	+
chr9	108942569	109013529	CTNNAL1	-
chr9	108992409	108992569	RNA5-8SP3	-
chr9	109015152	109119945	TMEM245	-
chr9	109042386	109042487	Y_RNA	-
chr9	109046229	109046298	MIR32	-
chr9	109130293	109167291	FRRS1L	-
chr9	109171975	109320964	EPB41L4B	-
chr9	109196201	109196309	RNU6-984P	-
chr9	109266277	109266375	AL358815.1	+
chr9	109300186	109301172	MTND2P11	+
chr9	109375466	109498313	PTPN3	-
chr9	109511475	109511545	MIR3927	-
chr9	109532830	109534332	YBX1P6	-
