chrom	lend	rend	sample_name	CN	copy_number
chr4	68929	75056602	SARC-PT-A8TR-TP	-0.0653	1.9114931100394363
chr4	68929	76368633	SARC-WK-A8XT-TP	0.0611	2.086521808718343
chr4	68929	77276043	LIHC-CC-5259-TP	0.0466	2.065655974518978
chr4	68929	114252500	CESC-C5-A3HF-TP	-0.0257	1.9646876933730242
chr4	68929	114252544	HNSC-CN-5369-TP	0.0164	2.0228649412107305
chr4	68929	114252544	KIRC-A3-3326-TP	0.0036	2.004996891553524
chr4	68929	114258196	LGG-HT-8109-TP	0.0204	2.0284812960565395
chr4	68929	135227542	PAAD-US-A779-TP	0.0754	2.1073062602773804
chr4	68929	137171085	KIRC-BP-5189-TP	0.0436	2.061365026608612
chr4	68929	167634889	HNSC-CN-A63T-TP	-0.1151	1.8466366179260532
chr4	68929	172066777	KIRC-BP-4170-TP	-0.0258	1.9645515163190814
chr4	68929	182927919	LIHC-UB-AA0U-TP	-0.0371	1.949224147178247
chr4	68929	190106768	KIRC-B0-5707-TP	-0.0673	1.908845053836449
chr4	68929	190106768	SARC-DX-A8BQ-TP	-0.1006	1.865290069406566
chr4	3035726	114252544	LGG-S9-A6U5-TP	0.0299	2.0418827139845064
chr4	4158336	114252544	LGG-S9-A6WN-TP	0.0218	2.0304507019913642
chr4	6869347	96260311	LUSC-33-6737-TP	-0.2297	1.705624421289825
chr4	10227684	76370923	BLCA-YC-A9TC-TP	-0.0167	1.9769823621864164
chr4	10228006	159429273	LUSC-77-A5G8-NT	-0.2753	1.6525569610175548
chr4	10228326	114252544	PAAD-PZ-A5RE-TP	0.0523	2.0738333987374573
chr4	10229188	77249164	KIRC-A3-3374-TP	0.1205	2.1742231228044333
chr4	10229874	112990893	LGG-DU-5855-TP	0.0321	2.04499880482291
chr4	10229874	160952848	LUSC-22-5492-TP	0.0767	2.1092059914752515
chr4	10232590	95357502	KIRC-B0-5083-TP	0.1876	2.277735144611141
chr4	10232590	137997905	HNSC-CV-A6JT-TP	0.0153	2.021323171611991
chr4	10232590	171448195	LGG-HT-7877-TP	0.009	2.0125156469955634
