chrom	lend	rend	sample_name	CN	copy_number
chr16	10777	69321603	BLCA-DK-A3X2-TP	-0.5427	1.3729699026379316
chr16	10777	69994790	LIHC-MR-A520-TP	0.0097	2.0134923626116716
chr16	10777	70090510	LUSC-33-4589-TP	0.08	2.1140360811227605
chr16	10777	70105639	KIRC-CZ-4856-TP	-0.0044	1.9939095969325036
chr16	10777	72800235	KIRC-BP-4770-TP	-0.3644	1.5535837329749507
chr16	10777	72890101	CESC-C5-A3HE-TP	-0.1481	1.804876346093913
chr16	10777	74325980	LGG-S9-A6U1-TP	0.0052	2.0072217377500383
chr16	10777	74834620	HNSC-CN-4735-TP	0.0895	2.1280027275458777
chr16	10777	75501474	HNSC-CN-A641-TP	0.027	2.0377823932334453
chr16	10777	76627386	SARC-MJ-A68J-TP	-0.0157	1.9783531769700995
chr16	10777	76997608	HNSC-CV-5971-TP	0.0276	2.038630059360722
chr16	10777	77607073	KIRC-B0-5115-TP	-0.0045	1.9937713944407516
chr16	10777	77982505	KIRC-DV-5569-TP	0.0153	2.021323171611991
chr16	10777	78226217	CESC-JX-A3PZ-TP	0.0802	2.114329169067446
chr16	10777	78337601	KIRC-B0-5707-TP	0.2208	2.33075926202947
chr16	10777	78337711	BLCA-FD-A62O-TP	-0.2336	1.7010198776065193
chr16	10777	78337711	BLCA-XF-A9SP-TP	-0.1929	1.7496908049333486
chr16	10777	78337711	CESC-DR-A0ZM-TP	0.0047	2.00652620823894
chr16	10777	78337711	HNSC-D6-6824-TP	0.0049	2.0068043911174542
chr16	10777	78337711	HNSC-CV-7263-TP	0.0908	2.129921116555998
chr16	10777	78337711	HNSC-CR-7393-TP	0.0181	2.0252499894679237
chr16	10777	78337711	KIRC-B0-4699-TP	0.2117	2.3161039420355634
chr16	10777	78337711	KIRC-AK-3453-TP	0.4129	2.66271865448324
chr16	10777	78337711	KIRC-B8-A54J-TP	-0.0002	1.9997227603450085
chr16	10777	78337711	KIRC-B0-5080-TP	0.0453	2.063795468188765
chr16	10777	78337711	LGG-HT-8105-TP	0.0891	2.127412801694416
chr16	10777	78337711	LGG-CS-6188-TP	0.0182	2.0253903739652364
chr16	10777	78337711	LGG-TQ-A7RI-TP	0.06	2.084931521682243
chr16	10777	78337711	LGG-S9-A7R3-TP	0.0344	2.0482616208436975
chr16	10777	78337711	LIHC-DD-A1ED-TP	0.0095	2.0132132526477027
chr16	10777	78337711	LIHC-GJ-A9DB-TP	0.0665	2.094346283294999
chr16	10777	78337711	LUSC-56-6546-TP	-0.0437	1.9403272584463205
chr16	10777	78337711	PAAD-3A-A9I7-TP	0.0207	2.0289031507434814
chr16	10777	78337711	SARC-DX-A1L3-TP	-0.0122	1.9831585182723073
chr16	10777	78337711	SARC-3B-A9HJ-TP	-0.0033	1.995430456754604
chr16	10777	78338543	HNSC-CQ-A4CA-TP	0.0886	2.126675624352203
chr16	10777	78338543	LGG-HT-7607-TP	0.0205	2.0286219045387197
chr16	10777	78338949	LGG-FG-8181-TP	0.0067	2.0093097731812617
chr16	10777	78338949	LIHC-G3-AAV3-TP	-0.0112	1.9845336155251874
chr16	10777	78509102	HNSC-CV-A6JN-TP	0.0235	2.032844694199862
chr16	10777	78706783	HNSC-CV-A45V-TP	-0.0167	1.9769823621864164
chr16	10777	79080175	BLCA-K4-A5RJ-TP	-0.2982	1.6265328952959843
chr16	10777	79231788	LGG-DU-6397-TP	0.0684	2.097106311767357
chr16	10777	80632491	LGG-HT-7604-TP	-0.016	1.977941832761863
chr16	10777	80968666	HNSC-H7-A6C4-TP	0.0324	2.045424094586381
chr16	10777	81139057	LGG-DB-A4XB-TP	0.0173	2.0241272637262626
