chrom	lend	rend	sample_name	CN	copy_number
chr3	20930	195526402	HNSC-CV-6953-TP	0.01	2.0139111001134378
chr3	20930	195900795	LIHC-DD-AAW1-TP	-0.0389	1.9467936850952656
chr3	20930	198169247	KIRC-AK-3460-TP	-0.4641	1.4498463337060108
chr3	20930	198169247	LIHC-DD-A39Z-TP	-0.0092	1.98728667111766
chr3	20930	198169247	LIHC-2Y-A9H5-TP	-0.1406	1.8142836143673018
chr3	2777574	195673928	KIRC-DV-A4W0-05A	0.0112	2.0155869211323183
chr3	53005661	195558822	BLCA-FD-A62O-TP	0.1555	2.2276151352649665
chr3	57119892	198169247	LIHC-G3-A5SK-TP	0.0039	2.005413862288058
chr3	59759975	198169247	PAAD-3A-A9IO-TP	-0.7267	1.2085691321479608
chr3	68698138	198169247	BLCA-E7-A7XN-TP	0.0029	2.0040242969658353
chr3	68699607	195702853	LGG-S9-A6WD-TP	0.0559	2.0790147590342407
chr3	68699607	198169247	KIRC-B8-5553-TP	0.0298	2.0417411863649133
chr3	75620279	198169247	LGG-TM-A84O-TP	0.0226	2.031576935164126
chr3	85840730	198169247	KIRC-A3-3316-TP	0.0331	2.0464167813551666
chr3	89370214	195673928	LIHC-EP-A26S-TP	-0.0159	1.9780789379939823
chr3	90095608	198169247	KIRC-BP-4167-TP	0.1079	2.1553168897270467
chr3	94624009	195244120	LGG-DU-6407-TP	-0.0589	1.9199916011420968
chr3	97004016	195559056	BLCA-HQ-A5NE-TP	0.0606	2.085798800658884
chr3	99230225	198169247	LGG-S9-A6WL-TP	0.0722	2.1026372853932003
chr3	99232120	198169247	LIHC-DD-A1EH-TP	0.0	2.0
chr3	99233548	198169247	LUSC-56-8623-TP	0.0029	2.0040242969658353
chr3	124837335	198169247	KIRC-A3-3382-TP	-0.3416	1.5783312273815169
chr3	126003489	198169247	KIRC-B2-4098-TP	0.0514	2.0725400775913005
chr3	130079892	198169247	BLCA-XF-AAMH-TP	-0.08	1.8921152934511918
chr3	130079938	198169247	KIRC-BP-4977-TP	-0.0254	1.9650962811738768
chr3	130079938	198169247	PAAD-FB-AAQ6-TP	0.0737	2.1048245779420713
chr3	130088081	194939881	LUSC-63-A5MR-TP	0.3779999999999999	2.59907812491088
chr3	130088081	195549253	LUSC-90-A59Q-TP	0.1847	2.273161206737577
chr3	130088081	195685341	CESC-DG-A2KL-TP	0.472	2.7740619382627703
chr3	130088081	195695418	KIRC-A3-3359-TP	0.019	2.026513800318171
chr3	130088081	198169247	KIRC-B0-4699-TP	0.3208	2.4980459246038604
chr3	130088081	198169247	KIRC-CW-5585-TP	0.0407	2.0572255832722113
chr3	130088081	198169247	LGG-DU-5870-TP	0.0358	2.0502502310418813
chr3	130088081	198169247	LGG-DU-5851-TP	0.0412	2.0579386868929253
chr3	130088081	198169247	LIHC-K7-A5RF-TP	0.0133	2.018522964101581
chr3	130089433	195559056	LGG-TQ-A7RN-TP	0.0365	2.0512452600348623
chr3	130092419	195685341	SARC-DX-A3M2-TP	-0.1784	1.7673649765699855
chr3	130100795	195683075	KIRC-B0-4838-TP	-0.047	1.9358940537874747
chr3	131996155	195536070	BLCA-GV-A3QH-TP	0.3659	2.577370605061545
chr3	132276840	195474595	KIRC-B0-5119-TP	0.0597	2.0844980174343677
chr3	132281633	194920617	LUSC-66-2763-TP	0.5628	2.954266550470068
chr3	132281633	195559056	BLCA-XF-A9SV-TP	0.2876	2.441216082680487
chr3	132281633	195685341	KIRC-BP-4334-TP	0.3162	2.4900936471161517
chr3	132281633	196522590	LGG-DU-7304-TP	-0.0873	1.882565419903893
chr3	133306168	195548576	LUSC-22-1011-TP	0.1442	2.2102353520430484
chr3	133569662	195695420	KIRC-BP-4993-TP	0.0678	2.0962343311068046
chr3	133633586	198108859	KIRC-BP-5168-TP	0.0069	2.0095883419705634
chr3	136319699	198111566	LGG-HT-8105-TP	0.039	2.0548028787579278
chr3	136319699	198169247	HNSC-CR-7393-TP	0.016	2.0223041617026083
chr3	136319699	198169247	LGG-DU-5872-02A	0.0062	2.0086135201376134
chr3	136319699	198169247	LGG-RY-A83Z-TP	0.1296	2.1879806813597917
chr3	136443210	197950478	KIRC-B8-A54J-TP	0.1408	2.205032622519487
chr3	140841776	198111566	BLCA-BT-A20X-TP	0.1597	2.2341096577956705
chr3	140841776	198169247	HNSC-T2-A6WX-TP	-0.0216	1.9702790874257237
chr3	142201592	195656271	LGG-HT-7880-TP	0.005	2.0069434970190057
chr3	142685502	198169247	LIHC-LG-A6GG-TP	-0.1938	1.74859963140001
chr3	143567959	195719958	LIHC-O8-A75V-TP	-0.1001	1.8659366417188057
chr3	146665388	198169247	LIHC-DD-AADS-TP	-0.0268	1.9631902648028068
chr3	146900981	195559056	HNSC-CR-7373-TP	-0.0916	1.8769627254330774
chr3	149253293	195729177	BLCA-XF-A9SZ-TP	0.3198	2.496315011072531
chr3	149253293	198118700	KIRC-AK-3444-TP	-0.0471	1.9357598724873735
chr3	150074643	195558822	LIHC-BC-A112-TP	-0.1606	1.7893058357154508
chr3	151828091	198111342	KIRC-CZ-5982-TP	0.0543	2.076710335964212
chr3	151830703	194822177	KIRC-A3-3323-TP	0.0328	2.045991285189746
chr3	151974371	198111467	LUSC-56-A5DS-TP	0.3698	2.5843473698220913
chr3	154781540	198169247	LGG-DU-A7TJ-TP	0.0684	2.097106311767357
chr3	155418754	198169247	KIRC-CW-5590-TP	-0.078	1.8947401411985354
chr3	158641083	194904705	SARC-DX-A3UC-TP	0.1157	2.167001271588408
chr3	158641083	195691392	CESC-FU-A23K-TP	0.0817	2.11652862423239
chr3	158641083	198169247	LGG-S9-A6U2-TP	0.0327	2.045849472795568
chr3	158641083	198169247	UCEC-QN-A5NN-TP	0.1692	2.2488695854712337
chr3	162368012	195685341	PAAD-3A-A9I7-TP	0.0141	2.0196425812978633
chr3	162426460	194920617	KIRC-BP-4771-TP	0.0033	2.004580007516602
chr3	162426600	195559056	KIRC-BP-5007-TP	0.006	2.0083350864779463
chr3	162518746	198169247	SARC-DX-A1KZ-TP	-0.0208	1.9713719451177036
chr3	162810842	196012539	LIHC-CC-5259-TP	-0.081	1.8908042335014874
chr3	162819035	198169247	BLCA-E7-A3Y1-TP	0.1214	2.1755798969250346
chr3	162827928	195536070	LGG-P5-A5F2-TP	0.0813	2.1159418792368925
chr3	162827928	195558822	BLCA-BL-A13I-TP	0.163	2.239225777308479
chr3	162827928	195685341	CESC-C5-A2LZ-TP	0.5722	2.9735781657544123
chr3	162827928	195719726	LIHC-KR-A7K0-TP	-0.0214	1.9705522450380022
chr3	162827928	198142659	KIRC-B0-4849-TP	0.0688	2.097687833710625
chr3	162827928	198169247	LGG-DU-7290-TP	0.062	2.087823854843438
chr3	162827928	198169247	LGG-DU-5870-02A	0.045	2.063366358602718
chr3	162828441	195934662	LIHC-DD-A4NH-TP	0.0503	2.0709604470293677
chr3	162828441	198169247	KIRC-B0-5698-TP	0.0009	2.001248054172887
chr3	162845543	196935650	KIRC-CW-5587-TP	-0.0139	1.9808230392981852
chr3	162849883	198118700	KIRC-B0-5110-TP	0.0194	2.027075747147766
chr3	162863585	198106569	LUSC-22-4596-TP	0.0057	2.007917508355072
chr3	162869779	198169247	SARC-DX-A23Z-TP	-0.0195	1.973149131878519
chr3	162889405	198169247	KIRC-B0-5115-TP	-0.0104	1.9856343797979041
chr3	162897779	195558822	PAAD-IB-AAUV-TP	0.0026	2.003607615153246
chr3	162897779	198169247	LIHC-DD-AAE0-TP	-0.0057	1.9921137115223837
chr3	162897919	198169247	KIRC-BP-4338-TP	0.2511	2.380228371754041
chr3	162898127	198169247	LIHC-DD-A73E-TP	0.1905	2.2823182859268587
chr3	162906054	194974578	LIHC-DD-AAE4-TP	0.0256	2.035805876032028
chr3	162906054	195535930	KIRC-MM-A563-TP	0.1327	2.192687173286156
chr3	162906054	195695420	LIHC-DD-A4NF-TP	-0.044	1.9399238206834697
chr3	162906054	198106165	KIRC-B8-A8YJ-TP	0.0192	2.0267947542573754
chr3	162906054	198109014	LGG-P5-A5EZ-TP	0.0093	2.0129341813739083
chr3	162906054	198169247	KIRC-A3-3317-TP	-0.3539	1.56493203253634
chr3	162906054	198169247	LGG-HT-A619-TP	-0.0176	1.9757494410191951
chr3	162906054	198169247	LIHC-MI-A75E-TP	0.005	2.0069434970190057
chr3	162906054	198169247	LIHC-DD-A11D-TP	-0.0619	1.9160032390670618
chr3	162906054	198169247	LIHC-CC-5261-TP	0.0017	2.002358089468658
chr3	162906054	198169247	LIHC-DD-A4NO-TP	-0.2868	1.6394364736762055
chr3	162906054	198169247	LIHC-MR-A8JO-TP	-0.0879	1.8817826457406712
chr3	162906054	198169247	LIHC-CC-A9FW-TP	-0.3644	1.5535837329749507
chr3	162906054	198169247	LUSC-NC-A5HR-TP	1.3601	5.13405944380136
chr3	162906054	198169247	PAAD-3A-A9IR-TP	0.0381	2.053521425765658
chr3	162906093	198169247	BLCA-CF-A9FF-TP	0.0045	2.0062480639220883
chr3	162906109	195559056	LUSC-33-AASD-TP	0.7075	3.2659438783802743
chr3	162906109	196974631	KIRC-B2-3924-NT	-0.2084	1.7309931312968871
chr3	162906109	198169247	PAAD-2J-AABO-TP	0.0987	2.1416162634946656
chr3	162906109	198169247	SARC-DX-A6BF-TP	0.0481	2.067804796835116
chr3	162908192	195549253	PAAD-2J-AAB9-TP	-0.0066	1.9908713538719434
chr3	162908192	195559056	KIRC-B0-4714-TP	-0.0109	1.984946330598642
chr3	162908192	197840154	UCEC-N5-A4RD-TP	0.6751	3.1934148884079736
chr3	162908192	198169247	KIRC-BP-4961-TP	-0.0025	1.996537265194785
chr3	162908192	198169247	LGG-DH-5140-TP	0.1191	2.1721142669147113
chr3	162908207	195656271	KIRC-AK-3425-TP	0.026	2.0363703995292415
chr3	162908207	198169247	KIRC-BP-4782-TP	0.0127	2.017683658541486
