chrom	lend	rend	sample_name	CN	copy_number
chr10	45792	38178353	LIHC-DD-AACI-TP	-0.1983	1.7431539627074912
chr10	45792	38420575	KIRC-AK-3443-TP	-0.8085	1.1419504084059693
chr10	45792	38420575	LUSC-21-1079-TP	-0.436	1.478362431273842
chr10	45792	38619590	LGG-FG-A60L-TP	0.5713	2.9717237296536814
chr10	45792	38628272	HNSC-BB-A5HU-TP	-0.2998	1.6247300125065318
chr10	45792	38651086	LGG-TM-A7CA-TP	0.3814	2.6052105967647727
chr10	45792	38663748	BLCA-FD-A5BY-TP	-0.4571	1.4568981259152405
chr10	45792	38675107	SARC-K1-A6RU-TP	-0.1055	1.8589655052208767
chr10	45792	38675121	HNSC-CV-5444-TP	-0.4512	1.4628684100240985
chr10	45792	38702193	LGG-DH-A7UV-TP	0.3335	2.5201332201796833
chr10	45792	38702233	BLCA-E7-A7XN-TP	-0.0002	1.9997227603450085
chr10	45792	38706905	LGG-DB-A75L-TP	0.0218	2.0304507019913642
chr10	45792	38706914	HNSC-HD-7229-TP	-0.0942	1.873583141966166
chr10	45792	38777539	UCEC-N5-A4RD-TP	0.1868	2.2764724501818905
chr10	45792	38777677	KIRC-CW-6088-TP	0.0517	2.0729710949969364
chr10	45792	38777677	LGG-P5-A5F1-TP	0.355	2.5579711625548573
chr10	45792	38781507	LUSC-66-2734-TP	0.1266	2.1834356306599587
chr10	45792	38781690	LGG-P5-A72X-TP	0.3338	2.520657321640573
chr10	45792	38783075	KIRC-CJ-4637-TP	0.0339	2.047551870457403
chr10	45792	38783090	CESC-C5-A1MN-TP	-0.4862	1.427806030019737
chr10	45792	38783090	KIRC-B0-5402-TP	0.0908	2.129921116555998
chr10	45792	38783090	UCEC-N5-A4RN-TP	-0.6061	1.313940548574198
chr10	45792	41715085	HNSC-F7-A61V-TP	-0.5054	1.4089300626228334
chr10	45792	41715085	HNSC-QK-AA3K-TP	-0.1442	1.8097620220862762
chr10	45792	41715085	LIHC-NI-A4U2-TP	0.0231	2.0322811481002296
chr10	45792	41715085	SARC-DX-A8BO-TP	-0.0581	1.9210565657977317
chr10	45792	41715085	SARC-DX-A48V-TP	0.1611	2.2362787035875473
chr10	45792	41715085	UCEC-NA-A4QX-TP	0.1843	2.2725310399887113
chr10	45792	41717270	PAAD-LB-A9Q5-TP	-0.0286	1.96074238855051
chr10	45792	41762350	BLCA-FD-A43U-TP	0.0731	2.1039493880122513
chr10	45792	41766216	KIRC-BP-4170-TP	-0.0277	1.9619659449105031
chr10	45792	41766336	LGG-DB-A75M-TP	0.3305	2.5148981953215426
chr10	45792	41776663	LIHC-DD-AACE-TP	0.1779	2.26247209764106
chr10	45792	41796253	BLCA-XF-AAN0-TP	0.0972	2.1393907377455017
