chrom	lend	rend	gene	strand
chr2	70978380	70985499	ANKRD53	+
chr2	70985938	70994945	TEX261	-
chr2	70994510	71002754	AC007040.6	+
chr2	71002531	71064743	AC007040.8	-
chr2	71012331	71012407	AC007040.2	+
chr2	71013089	71013157	AC007040.3	-
chr2	71017024	71017109	AC007040.1	+
chr2	71029028	71029893	OR7E91P	+
chr2	71037685	71038703	OR7E46P	+
chr2	71039307	71039360	AC007881.1	+
chr2	71055527	71056003	OR7E62P	+
chr2	71064344	71079805	NAGK	+
chr2	71067519	71068125	RP11-467P9.1	-
chr2	71109684	71130239	MCEE	-
chr2	71130314	71150101	MPHOSPH10	+
chr2	71178587	71178773	AC007881.4	+
chr2	71182739	71227083	PAIP2B	-
chr2	71276561	71435069	ZNF638	+
chr2	71373938	71376320	ZNF638-IT1	+
chr2	71379755	71379858	RNU6-105P	-
chr2	71453722	71686768	DYSF	+
chr2	71984182	71984434	RPS20P10	-
chr2	72129238	72148038	CYP26B1	-
chr2	72170559	72170645	AC006461.1	+
chr2	72175984	72826041	EXOC6B	-
chr2	72288785	72289110	AC006461.2	+
chr2	72721806	72722003	RNU2-39P	+
chr2	72760534	72760602	SNORD78	+
chr2	72887360	72892158	SPR	+
chr2	72916260	72936071	EMX1	+
chr2	72932974	72934355	RP11-466M21.1	-
chr2	72942036	73075619	SFXN5	-
chr2	73073382	73156721	RAB11FIP5	-
chr2	73113018	73115907	RP11-44N22.3	+
chr2	73202258	73212513	NOTO	+
chr2	73214222	73227237	SMYD5	+
chr2	73228006	73233238	PRADC1	-
chr2	73233420	73253021	CCT7	+
chr2	73254682	73284431	FBXO41	-
chr2	73290929	73293705	EGR4	-
chr2	73298683	73298787	RNU6-111P	+
chr2	73370019	73370892	AC074008.1	+
chr2	73385758	73610793	ALMS1	+
chr2	73456764	73459484	ALMS1-IT1	+
chr2	73488579	73488660	AC096546.1	-
