chrom	lend	rend	gene	strand
chr17	39156894	39167484	ARL5C	-
chr17	39165073	39167849	RP5-906A24.1	+
chr17	39173290	39177503	RP5-906A24.2	+
chr17	39173456	39197703	CACNB1	-
chr17	39200283	39204727	RPL19	+
chr17	39210536	39225872	STAC2	-
chr17	39238466	39250818	RP11-690G19.4	+
chr17	39252644	39402523	FBXL20	-
chr17	39297405	39297489	AC005288.1	-
chr17	39401793	39406233	CTB-131K11.1	+
chr17	39404285	39451286	MED1	-
chr17	39461511	39564907	CDK12	+
chr17	39482486	39482590	RNU6-981P	-
chr17	39546104	39546244	RNU6-233P	-
chr17	39566915	39567559	RP11-390P24.1	+
chr17	39603536	39609777	NEUROD2	-
chr17	39619613	39622513	AC087491.2	+
chr17	39626740	39636626	PPP1R1B	+
chr17	39637065	39663484	STARD3	+
chr17	39664187	39666555	TCAP	+
chr17	39667981	39670475	PNMT	+
chr17	39671122	39696797	PGAP3	-
chr17	39687914	39730426	ERBB2	+
chr17	39726495	39726561	MIR4728	+
chr17	39728496	39730787	MIEN1	-
chr17	39737927	39747291	GRB7	+
chr17	39757715	39864188	IKZF3	-
chr17	39835037	39836080	KRT8P34	-
chr17	39839369	39839524	AC079199.2	-
chr17	39868164	39877896	ZPBP2	+
chr17	39904595	39919854	GSDMB	-
chr17	39921041	39927601	ORMDL3	-
chr17	39927742	39939601	RP11-387H17.4	+
chr17	39941474	39944747	LRRC3C	+
chr17	39962973	39977766	GSDMA	+
chr17	39980797	39997960	PSMD3	+
chr17	40012226	40014705	RP11-387H17.6	-
chr17	40015361	40017813	CSF3	+
chr17	40019097	40061215	MED24	-
chr17	40026332	40026409	MIR6884	-
chr17	40027542	40027645	SNORD124	-
chr17	40058290	40093867	THRA	+
chr17	40092787	40100725	NR1D1	-
chr17	40113215	40115442	RP11-749I16.3	-
chr17	40122298	40136916	MSL1	+
chr17	40140318	40172183	CASC3	+
chr17	40150136	40150222	AC068669.1	+
chr17	40177010	40195656	RAPGEFL1	+
chr17	40193597	40193663	MIR6867	+
