chrom	lend	rend	gene	strand
chr17	81509971	81523847	ACTG1	-
chr17	81511026	81511109	AC139149.1	-
chr17	81513063	81513184	RP13-766D20.1	+
chr17	81514047	81527776	RP13-766D20.2	+
chr17	81528396	81537130	FSCN2	+
chr17	81539885	81553961	C17orf70	-
chr17	81556887	81648465	NPLOC4	-
chr17	81573490	81573602	Y_RNA	+
chr17	81637171	81648749	TSPAN10	+
chr17	81650459	81663112	PDE6G	-
chr17	81665036	81666635	OXLD1	-
chr17	81666364	81673904	CCDC137	+
chr17	81676001	81676086	AC139530.1	+
chr17	81681174	81683924	ARL16	-
chr17	81683326	81703138	HGS	+
chr17	81693757	81693869	MIR6786	+
chr17	81697025	81697714	RP13-1032I1.11	-
chr17	81701324	81703300	RP13-1032I1.7	-
chr17	81703357	81707526	MRPL12	+
chr17	81712236	81721016	SLC25A10	+
chr17	81718849	81719095	Metazoa_SRP	-
chr17	81804132	81814013	GCGR	+
chr17	81822361	81833302	FAM195B	-
chr17	81833492	81835050	PPP1R27	-
chr17	81843159	81860694	P4HB	-
chr17	81843165	81843958	RP11-498C9.2	+
chr17	81862778	81863102	RP11-498C9.4	+
chr17	81867721	81868552	RP11-498C9.3	+
chr17	81867721	81871406	ARHGDIA	-
chr17	81878425	81881106	RP11-498C9.15	-
chr17	81878667	81879557	RP11-498C9.16	+
chr17	81887844	81891586	ALYREF	-
chr17	81890790	81900991	ANAPC11	+
chr17	81900745	81902905	NPB	+
chr17	81900965	81911464	PCYT2	-
chr17	81911939	81921323	SIRT7	-
chr17	81918270	81927714	MAFG	-
chr17	81922899	81924511	RP11-498C9.12	+
chr17	81927829	81930753	MAFG-AS1	+
chr17	81932384	81942412	PYCR1	-
chr17	81932398	81933058	RP11-498C9.13	+
chr17	81939645	81947233	MYADML2	-
chr17	81941869	81947601	AC137723.5	+
chr17	81952507	81961840	NOTUM	-
chr17	81965632	81966589	RP11-498C9.17	-
chr17	81976807	82017406	ASPSCR1	+
chr17	82018702	82024107	STRA13	-
chr17	82023302	82031151	LRRC45	+
chr17	82024633	82024692	AC137723.1	+
chr17	82031624	82034204	RAC3	+
chr17	82035136	82037732	DCXR	-
chr17	82035403	82035800	RP11-1182P23.5	-
chr17	82037905	82039380	RP13-650J16.1	+
chr17	82047902	82051831	RFNG	-
chr17	82050691	82057470	GPS1	+
chr17	82057506	82065887	DUS1L	-
chr17	82078338	82098332	FASN	-
chr17	82101460	82212830	CCDC57	-
chr17	82153430	82154815	RP11-1376P16.2	+
chr17	82160056	82160452	RP11-1376P16.1	+
chr17	82214227	82217352	RP13-516M14.2	+
chr17	82228397	82261129	SLC16A3	+
chr17	82236668	82236728	MIR6787	+
chr17	82239023	82273731	CSNK1D	-
chr17	82244770	82245591	RP13-516M14.10	+
chr17	82249067	82251844	RP13-516M14.8	+
chr17	82290046	82292814	RP13-516M14.4	-
chr17	82293716	82294910	RP13-516M14.1	+
chr17	82314868	82317602	CD7	-
chr17	82321024	82334074	SECTM1	-
chr17	82359247	82363776	TEX19	+
chr17	82362349	82363196	RP13-20L14.2	-
chr17	82374230	82375586	UTS2R	+
chr17	82381110	82382690	RP13-20L14.1	-
chr17	82389223	82418637	OGFOD3	-
chr17	82400703	82401382	RP13-20L14.4	-
chr17	82418318	82442645	HEXDC	+
chr17	82425498	82427310	HEXDC-IT1	+
chr17	82442589	82450829	C17orf62	-
chr17	82454273	82458521	RP13-20L14.6	-
chr17	82458180	82490537	NARF	+
chr17	82462601	82464255	RP13-20L14.10	+
chr17	82476597	82477924	RP13-991F5.2	-
chr17	82482098	82483388	NARF-IT1	+
chr17	82519713	82644662	FOXK2	+
chr17	82576616	82577391	RP13-638C3.6	-
chr17	82578023	82578616	RP13-638C3.2	+
chr17	82587313	82588411	RP13-638C3.3	-
chr17	82602989	82604178	RP13-638C3.4	-
chr17	82614562	82648553	WDR45B	-
chr17	82648849	82650657	RP13-638C3.5	+
chr17	82654973	82698728	RAB40B	-
chr17	82668233	82668307	MIR4525	-
chr17	82713908	82716255	RP11-388C12.1	-
chr17	82716683	82730328	FN3KRP	+
chr17	82718516	82718640	AC024361.1	-
chr17	82729164	82734143	RP11-388C12.5	-
chr17	82735575	82751197	FN3K	+
chr17	82745068	82745709	RP11-388C12.8	+
chr17	82752064	82945922	TBCD	+
chr17	82777954	82778039	AC068014.1	-
chr17	82778477	82778574	AC068014.2	-
chr17	82795486	82796095	RP11-567O16.1	-
chr17	82829435	82840578	ZNF750	-
chr17	82918282	82918785	RP11-497H17.1	+
chr17	82942155	83051810	B3GNTL1	-
chr17	82978525	82981738	RP11-1197K16.2	+
chr17	83079691	83095119	METRNL	+
chr17	83098377	83098987	AC144831.3	+
chr17	83104255	83106910	AC144831.1	+
chr17	83132647	83136150	AC139099.7	-
chr17	83144131	83177607	AC139099.4	+
chr17	83211996	83221190	AC139099.6	+
chr17	83220527	83227721	AC139099.5	-
chr17	83226897	83240804	FLJ43681	+
