chrom	lend	rend	gene	strand
chr21	18917213	18917429	RP4-646P19.1	+
chr21	18917934	18935859	AL157359.4	-
chr21	18953264	18967058	AL157359.3	-
chr21	19046310	19047684	AP000431.1	-
chr21	19130523	19134423	AP000431.2	+
chr21	19244543	19246392	SLC6A6P1	+
chr21	19301613	19303739	AP000855.4	+
chr21	19345148	19345312	RNU1-139P	+
chr21	19593841	19594108	RPL37P4	+
chr21	19620695	19621545	AP000403.3	+
chr21	19739709	19740150	AP000568.2	+
chr21	19759359	19760128	C1QBPP	-
chr21	19893279	19899755	AP000946.2	-
chr21	20256752	20258820	AP001171.1	-
chr21	20355748	20355852	RNU6-772P	-
chr21	20356653	20356896	RN7SKP147	+
chr21	20388334	20388845	FDPSP6	+
chr21	20424949	20426206	KRT18P2	-
chr21	20430443	20430762	RPS3AP1	-
chr21	20597953	20598163	AP001506.1	+
chr21	20742590	20803216	LINC00320	-
chr21	20828127	20828622	PPIAP1	-
chr21	20998315	21543329	NCAM2	+
chr21	21223295	21226829	AP001136.2	-
chr21	21397748	21397826	AP001137.1	-
chr21	21566763	21615437	AF241725.4	+
chr21	21655038	21686329	AF241725.6	-
chr21	21723293	21737319	LINC00317	-
chr21	21746973	21797415	LINC01425	+
chr21	21933315	21975681	AP000472.3	-
chr21	22008944	22098459	AP000472.2	-
chr21	22098617	22116528	LINC00308	+
chr21	22134698	22136083	AP000705.8	-
chr21	22153950	22154299	AP000705.6	-
chr21	22205192	22205332	RNU4-45P	+
chr21	22209939	22420819	AP000705.7	+
chr21	22436290	22438349	MAPK6PS2	-
chr21	22500604	22520058	AP000959.2	-
chr21	22882582	22884000	AP000949.1	+
chr21	23065491	23131206	AP001255.2	+
chr21	23079284	23079392	MIR6130	+
chr21	23090028	23091831	ZNF299P	-
chr21	23101223	23103074	MSANTD2P1	+
chr21	23281736	23281909	RNU2-55P	-
