sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV18,HPV18,left,4,152,chrX,125923894,125923855,+,41,9
reads_R-HPV18,HPV18,left,4,152,chrX,104080377,104080337,+,41,7
reads_R-HPV18,HPV18,left,4,152,chrX,123299566,123299526,+,41,7
reads_R-HPV18,HPV18,left,4,152,chrX,17909618,17909579,+,39,7
reads_R-HPV18,HPV18,left,4,152,chrX,73010059,73010020,+,37,5
reads_R-HPV18,HPV18,left,4,152,chrX,79767437,79767398,+,37,4
reads_R-HPV18,HPV18,left,4,152,chrX,111590537,111590498,+,37,3
reads_R-HPV18,HPV18,left,4,152,chrX,66235962,66235924,+,38,6
reads_R-HPV18,HPV18,left,4,152,chrX,79015822,79015784,+,39,9
reads_R-HPV18,HPV18,left,4,152,chr9,31877358,31877319,+,41,9
reads_R-HPV18,HPV18,left,4,152,chr9,62729599,62729560,+,41,9
reads_R-HPV18,HPV18,left,4,152,chr9,66764100,66764061,+,41,9
reads_R-HPV18,HPV18,left,4,152,chr9,66947328,66947289,+,41,9
reads_R-HPV18,HPV18,left,4,152,chr9,21877198,21877158,+,40,9
reads_R-HPV18,HPV18,left,4,152,chr9,29462127,29462087,+,40,7
reads_R-HPV18,HPV18,left,4,152,chr9,24365408,24365368,+,40,9
reads_R-HPV18,HPV18,left,4,152,chr9,91227390,91227352,+,36,4
reads_R-HPV18,HPV18,left,4,152,chr8,143003803,143003764,+,39,9
reads_R-HPV18,HPV18,left,4,152,chr8,123861817,123861778,+,36,3
reads_R-HPV18,HPV18,left,4,152,chr8,36390423,36390384,+,37,3
reads_R-HPV18,HPV18,left,4,152,chr8,29599977,29599939,+,36,5
reads_R-HPV18,HPV18,left,4,152,chr7,87667325,87667286,+,38,5
reads_R-HPV18,HPV18,left,4,152,chr6,133796006,133795967,+,41,9
reads_R-HPV18,HPV18,left,4,152,chr6,19507069,19507030,+,40,9
reads_R-HPV18,HPV18,left,4,152,chr6,109709798,109709759,+,39,9
reads_R-HPV18,HPV18,left,4,152,chr6,108933406,108933366,+,40,9
reads_R-HPV18,HPV18,left,4,152,chr6,142229373,142229334,+,39,9
reads_R-HPV18,HPV18,left,4,152,chr6,103030569,103030530,+,38,7
reads_R-HPV18,HPV18,left,4,152,chr6,72121491,72121452,+,37,4
reads_R-HPV18,HPV18,left,4,152,chr5,55688095,55688056,+,41,8
reads_R-HPV18,HPV18,left,4,152,chr5,106536276,106536237,+,41,9
reads_R-HPV18,HPV18,left,4,152,chr5,100192404,100192366,+,39,10
reads_R-HPV18,HPV18,left,4,152,chr5,54356103,54356065,+,38,9
reads_R-HPV18,HPV18,left,4,152,chr5,125360843,125360804,+,37,3
reads_R-HPV18,HPV18,left,4,152,chr5,143519510,143519470,+,40,8
reads_R-HPV18,HPV18,left,4,152,chr5,45834680,45834642,+,36,4
reads_R-HPV18,HPV18,left,4,152,chr5,119200907,119200870,+,35,4
reads_R-HPV18,HPV18,left,4,152,chr4,130398703,130398664,+,39,7
reads_R-HPV18,HPV18,left,4,152,chr4,119090217,119090177,+,41,7
reads_R-HPV18,HPV18,left,4,152,chr4,36034482,36034442,+,40,9
reads_R-HPV18,HPV18,left,4,152,chr4,117856965,117856925,+,38,7
reads_R-HPV18,HPV18,left,4,152,chr4,57744576,57744538,+,39,8
reads_R-HPV18,HPV18,left,4,152,chr4,65054002,65053963,+,37,4
reads_R-HPV18,HPV18,left,4,152,chr4,110689295,110689256,+,37,4
reads_R-HPV18,HPV18,left,4,152,chr4,93590893,93590855,+,36,5
reads_R-HPV18,HPV18,left,4,152,chr4,157707573,157707535,+,36,4
reads_R-HPV18,HPV18,left,4,152,chr3,156047236,156047198,+,41,10
reads_R-HPV18,HPV18,left,4,152,chr3,20433977,20433936,+,41,7
reads_R-HPV18,HPV18,left,4,152,chr3,164591207,164591168,+,40,11
reads_R-HPV18,HPV18,left,4,152,chr3,27959461,27959421,+,39,6
reads_R-HPV18,HPV18,left,4,152,chr3,152631416,152631378,+,40,10
reads_R-HPV18,HPV18,left,4,152,chr3,20207531,20207490,+,40,7
reads_R-HPV18,HPV18,left,4,152,chr3,102147741,102147700,+,38,6
reads_R-HPV18,HPV18,left,4,152,chr3,24091300,24091261,+,37,4
reads_R-HPV18,HPV18,left,4,152,chr3,22739577,22739538,+,37,3
reads_R-HPV18,HPV18,left,4,152,chr3,157326170,157326131,+,39,7
reads_R-HPV18,HPV18,left,4,152,chr21,27961782,27961742,+,39,10
reads_R-HPV18,HPV18,left,4,152,chr21,13259734,13259694,+,39,10
reads_R-HPV18,HPV18,left,4,152,chr21,17151036,17150998,+,37,7
reads_R-HPV18,HPV18,left,4,152,chr2,31481156,31481117,+,42,11
reads_R-HPV18,HPV18,left,4,152,chr2,168647359,168647319,+,42,9
reads_R-HPV18,HPV18,left,4,152,chr2,194299699,194299660,+,40,9
reads_R-HPV18,HPV18,left,4,152,chr2,190041356,190041317,+,38,5
reads_R-HPV18,HPV18,left,4,152,chr2,198207373,198207333,+,40,9
reads_R-HPV18,HPV18,left,4,152,chr2,149523639,149523600,+,39,8
reads_R-HPV18,HPV18,left,4,152,chr2,196302756,196302717,+,39,7
reads_R-HPV18,HPV18,left,4,152,chr2,124471405,124471364,+,40,6
