sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV68,HPV68,left,10,280,chr10,927322,927292,+,37,11
reads_R-HPV68,HPV68,left,3,883,chr20,28497293,28497260,+,35,2
reads_R-HPV68,HPV68,left,3,883,chr20,26609366,26609399,-,35,2
reads_R-HPV68,HPV68,left,3,883,chr20,26650183,26650216,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26661062,26661095,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26681632,26681665,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26695228,26695261,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26713411,26713444,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26737709,26737742,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26774417,26774450,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26830506,26830539,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26841726,26841759,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26874022,26874055,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26881161,26881194,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26940990,26941023,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26951869,26951902,-,34,2
reads_R-HPV68,HPV68,left,3,883,chr20,26979908,26979941,-,35,2
reads_R-HPV68,HPV68,left,0,883,chr20,26989940,26989970,-,29,1
reads_R-HPV68,HPV68,left,4,883,chr2,92120499,92120527,-,36,4
reads_R-HPV68,HPV68,left,4,883,chr2,92120841,92120869,-,36,4
reads_R-HPV68,HPV68,left,4,883,chr2,92122877,92122910,-,36,2
reads_R-HPV68,HPV68,left,4,883,chr2,92125422,92125455,-,36,2
reads_R-HPV68,HPV68,left,4,883,chr2,92126102,92126130,-,36,4
reads_R-HPV68,HPV68,left,4,883,chr2,92131025,92131053,-,36,4
reads_R-HPV68,HPV68,left,4,883,chr2,92132727,92132760,-,36,2
reads_R-HPV68,HPV68,left,4,883,chr2,92133407,92133440,-,36,2
reads_R-HPV68,HPV68,left,4,883,chr2,92134425,92134453,-,36,4
reads_R-HPV68,HPV68,left,4,883,chr2,92135443,92135476,-,36,2
reads_R-HPV68,HPV68,left,4,883,chr2,92137141,92137169,-,36,4
reads_R-HPV68,HPV68,left,4,883,chr2,92188518,92188551,-,36,2
reads_R-HPV68,HPV68,left,4,883,chr2,92189199,92189232,-,36,2
reads_R-HPV68,HPV68,left,4,883,chr2,92190218,92190244,-,30,3
reads_R-HPV68,HPV68,left,4,883,chr2,92190723,92190749,-,30,3
reads_R-HPV68,HPV68,left,4,883,chr2,92191403,92191431,-,30,2
reads_R-HPV68,HPV68,left,3,883,KI270716.1,50511,50539,-,36,4
