sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV70,HPV70,left,10,227,chr22,20882490,20882457,+,37,8
reads_R-HPV70,HPV70,right,9,1084,chr3,100166276,100166250,-,31,3
reads_R-HPV70,HPV70,right,9,1479,chr19,20933892,20933863,-,33,5
reads_R-HPV70,HPV70,right,3,2129,chrY,8822374,8822407,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrY,13386296,13386329,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrY,26315772,26315805,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrY,21293359,21293392,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrY,15731407,15731440,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrY,15552988,15553021,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrY,15032224,15032257,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrY,14962969,14963002,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrY,14884967,14885000,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrY,14180892,14180925,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrY,8856771,8856804,+,35,4
reads_R-HPV70,HPV70,right,3,2129,chrX,4703479,4703512,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,12560965,12560998,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,16673082,16673115,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,23481392,23481425,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,29405562,29405595,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,54065506,54065539,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,55291609,55291642,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,66747570,66747603,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,155838394,155838427,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,149685127,149685160,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,131626459,131626492,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,128611315,128611348,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,117358053,117358086,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,117043365,117043398,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,108982751,108982784,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chrX,100395083,100395116,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chr9,1408327,1408360,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chr9,10018745,10018778,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chr9,19392491,19392524,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chr9,22597639,22597672,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chr9,24537599,24537632,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chr9,27739052,27739085,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chr9,29624911,29624944,+,36,4
reads_R-HPV70,HPV70,right,3,2129,chr9,30491494,30491524,+,31,2
reads_R-HPV70,HPV70,right,3,2129,chr9,39637014,39637047,+,36,4
