sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV16,HPV16,left,4,458,chr5,55972863,55972899,-,43,13
reads_R-HPV16,HPV16,left,4,458,chr12,110981842,110981875,-,40,15
reads_R-HPV16,HPV16,left,4,458,chr10,119773861,119773828,+,40,12
reads_R-HPV16,HPV16,left,10,617,chr11,134385268,134385229,+,41,6
reads_R-HPV16,HPV16,left,1,649,chr5,118971017,118970991,+,26,1
reads_R-HPV16,HPV16,left,1,649,chr1,64253794,64253768,+,26,1
reads_R-HPV16,HPV16,left,1,649,chr3,34448487,34448513,-,26,1
reads_R-HPV16,HPV16,left,1,649,chr2,3897586,3897612,-,26,1
reads_R-HPV16,HPV16,left,1,649,chr1,101428480,101428506,-,26,1
reads_R-HPV16,HPV16,left,4,651,chrX,147827516,147827478,+,38,5
reads_R-HPV16,HPV16,left,4,651,chr5,118971018,118970985,+,38,9
reads_R-HPV16,HPV16,left,4,651,chr4,80342702,80342668,+,38,9
reads_R-HPV16,HPV16,left,4,651,chr14,27850966,27850928,+,38,5
reads_R-HPV16,HPV16,left,4,651,chr1,64253796,64253762,+,38,9
reads_R-HPV16,HPV16,left,4,651,chr4,44813035,44813072,-,40,6
reads_R-HPV16,HPV16,left,4,651,chr2,3897584,3897618,-,39,9
reads_R-HPV16,HPV16,left,4,651,chr2,150312729,150312690,+,37,2
reads_R-HPV16,HPV16,left,4,651,chr10,133547408,133547370,+,36,2
reads_R-HPV16,HPV16,left,4,651,chr8,43406767,43406806,-,38,4
reads_R-HPV16,HPV16,left,4,651,chr2,94617099,94617138,-,38,2
reads_R-HPV16,HPV16,left,4,651,chrX,93974287,93974315,-,37,5
reads_R-HPV16,HPV16,left,4,651,chr3,34448485,34448513,-,29,4
reads_R-HPV16,HPV16,left,4,651,chr1,101428478,101428506,-,28,4
reads_R-HPV16,HPV16,left,1,651,chr1,78259166,78259126,+,39,1
reads_R-HPV16,HPV16,left,1,651,chr3,101298527,101298567,-,36,1
reads_R-HPV16,HPV16,left,10,835,chr18,79012292,79012326,-,43,15
reads_R-HPV16,HPV16,right,10,1140,chr7,155754048,155754087,+,41,7
reads_R-HPV16,HPV16,right,10,1615,chr1,35735062,35735028,-,42,16
reads_R-HPV16,HPV16,right,7,1761,chr2,122823938,122823965,+,27,1
reads_R-HPV16,HPV16,right,10,1777,chr2,122823950,122823978,+,31,8
reads_R-HPV16,HPV16,right,7,1778,chr2,122823951,122823983,+,32,1
reads_R-HPV16,HPV16,right,10,1886,chr18,44484576,44484542,-,42,10
reads_R-HPV16,HPV16,left,10,2052,chr10,528781,528813,-,43,24
reads_R-HPV16,HPV16,right,10,2135,chr4,44836887,44836926,+,41,7
reads_R-HPV16,HPV16,left,10,2317,chr3,71763763,71763800,-,43,14
reads_R-HPV16,HPV16,left,10,2375,chr6,30336447,30336479,-,43,24
reads_R-HPV16,HPV16,left,10,2529,chr14,83267785,83267819,-,42,10
reads_R-HPV16,HPV16,right,10,2599,chr5,63765900,63765867,-,43,25
reads_R-HPV16,HPV16,left,10,2727,chr2,233796882,233796850,+,43,23
reads_R-HPV16,HPV16,left,10,2848,chr9,79266812,79266777,+,43,15
reads_R-HPV16,HPV16,right,4,2937,chr3,91277766,91277802,+,43,16
reads_R-HPV16,HPV16,right,4,2937,chr3,91256559,91256594,+,43,16
reads_R-HPV16,HPV16,right,4,2937,chr3,91284542,91284576,+,42,16
reads_R-HPV16,HPV16,right,4,2937,chr3,90778271,90778236,-,43,16
reads_R-HPV16,HPV16,right,4,2937,chr3,90781670,90781640,-,33,8
reads_R-HPV16,HPV16,right,4,2937,chr3,90785069,90785034,-,43,16
reads_R-HPV16,HPV16,right,4,2937,chr3,90814803,90814768,-,43,16
reads_R-HPV16,HPV16,right,4,2937,chr3,90818200,90818164,-,43,16
reads_R-HPV16,HPV16,right,4,2937,chr3,90826693,90826658,-,43,16
reads_R-HPV16,HPV16,right,4,2937,chr3,90833492,90833456,-,43,16
reads_R-HPV16,HPV16,right,4,2937,chr3,90836890,90836854,-,43,16
reads_R-HPV16,HPV16,right,4,2937,chr3,90840290,90840251,-,43,13
reads_R-HPV16,HPV16,right,4,2937,chr3,90856428,90856401,-,28,3
reads_R-HPV16,HPV16,right,4,2937,chr3,90863225,90863198,-,27,2
reads_R-HPV16,HPV16,right,4,2937,chr3,90870023,90869996,-,28,3
reads_R-HPV16,HPV16,right,4,2937,chr3,90895508,90895482,-,27,2
reads_R-HPV16,HPV16,right,1,2937,chr3,90898907,90898881,-,26,1
reads_R-HPV16,HPV16,right,1,2937,chr3,90917597,90917571,-,26,1
reads_R-HPV16,HPV16,right,1,2937,chr3,90932890,90932864,-,26,1
reads_R-HPV16,HPV16,right,4,2937,chr3,90813101,90813063,-,43,15
reads_R-HPV16,HPV16,right,1,2937,chr3,90878518,90878491,-,27,1
reads_R-HPV16,HPV16,right,1,2937,chr3,90897207,90897180,-,27,1
reads_R-HPV16,HPV16,right,4,2937,chr3,91260603,91260642,+,42,14
reads_R-HPV16,HPV16,right,4,2937,chr3,90791014,90790976,-,43,14
reads_R-HPV16,HPV16,right,4,2937,chr3,90809703,90809664,-,43,14
reads_R-HPV16,HPV16,right,4,2937,chr3,90816501,90816462,-,43,14
reads_R-HPV16,HPV16,right,1,2937,chr3,90864923,90864895,-,28,1
reads_R-HPV16,HPV16,right,3,2937,KI270329.1,543,582,+,43,13
reads_R-HPV16,HPV16,right,4,2937,chr3,90783370,90783331,-,43,13
reads_R-HPV16,HPV16,right,4,2937,chr3,90831792,90831753,-,43,13
reads_R-HPV16,HPV16,right,1,2937,chr3,90845388,90845359,-,29,1
reads_R-HPV16,HPV16,right,4,2937,chr3,91249018,91249057,+,43,12
reads_R-HPV16,HPV16,right,4,2937,chr3,90787617,90787578,-,43,12
reads_R-HPV16,HPV16,right,4,2937,chr3,91264000,91264038,+,42,11
reads_R-HPV16,HPV16,right,4,2937,chr3,90776574,90776535,-,43,11
reads_R-HPV16,HPV16,right,4,2937,chr3,91262301,91262342,+,42,8
reads_R-HPV16,HPV16,right,4,2937,chr3,91279465,91279508,+,42,2
reads_R-HPV16,HPV16,right,10,3040,chr19,47808087,47808053,-,42,10
reads_R-HPV16,HPV16,right,4,3040,chr4,112645104,112645063,-,40,3
reads_R-HPV16,HPV16,right,4,3339,chr7,87115776,87115806,+,39,10
reads_R-HPV16,HPV16,right,4,3339,chr7,79021809,79021835,+,27,4
reads_R-HPV16,HPV16,right,4,3339,chr6,100700995,100701026,+,40,13
reads_R-HPV16,HPV16,right,4,3339,chr5,13475668,13475699,+,39,13
reads_R-HPV16,HPV16,right,4,3339,chr4,170215980,170216011,+,40,15
reads_R-HPV16,HPV16,right,4,3339,chr2,210382809,210382841,+,37,15
reads_R-HPV16,HPV16,right,4,3339,chr18,57547290,57547324,+,40,16
