sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV16,HPV16,left,4,401,chr19,52709972,52709931,+,41,3
reads_R-HPV16,HPV16,left,4,401,chr19,52910698,52910665,+,40,11
reads_R-HPV16,HPV16,left,4,401,chr19,52844352,52844320,+,40,13
reads_R-HPV16,HPV16,left,4,401,chr19,53452685,53452718,-,42,13
reads_R-HPV16,HPV16,left,4,401,chr19,53405537,53405570,-,42,13
reads_R-HPV16,HPV16,left,4,401,chr19,53348394,53348426,-,41,13
reads_R-HPV16,HPV16,left,4,401,chr19,53378658,53378694,-,40,8
reads_R-HPV16,HPV16,left,4,401,chr19,52973204,52973169,+,40,7
reads_R-HPV16,HPV16,left,10,441,chr14,85064354,85064392,-,41,10
reads_R-HPV16,HPV16,left,4,441,chr2,46608254,46608229,+,25,4
reads_R-HPV16,HPV16,left,4,441,chr4,123105840,123105865,-,25,4
reads_R-HPV16,HPV16,left,10,777,chr11,74796320,74796286,+,43,13
reads_R-HPV16,HPV16,left,10,889,chr18,46372623,46372654,-,42,14
reads_R-HPV16,HPV16,left,10,981,chrX,8458226,8458257,-,42,13
reads_R-HPV16,HPV16,left,4,981,chr2,189987138,189987102,+,38,10
reads_R-HPV16,HPV16,left,4,981,chr14,95283121,95283088,+,40,6
reads_R-HPV16,HPV16,left,4,981,chr1,145760462,145760423,+,40,8
reads_R-HPV16,HPV16,left,4,981,chr4,129632998,129633032,-,40,7
reads_R-HPV16,HPV16,left,4,981,chr14,91653721,91653752,-,39,8
reads_R-HPV16,HPV16,left,4,981,chr6,127652826,127652783,+,41,5
reads_R-HPV16,HPV16,left,4,981,chr15,58259997,58259954,+,40,5
reads_R-HPV16,HPV16,left,4,981,chr12,17761180,17761222,-,40,6
reads_R-HPV16,HPV16,right,10,1079,chr5,127941528,127941559,+,42,13
reads_R-HPV16,HPV16,left,10,1238,chr12,14010560,14010599,-,42,11
reads_R-HPV16,HPV16,right,10,1439,chr10,131630300,131630333,+,43,14
reads_R-HPV16,HPV16,right,7,1655,chr20,36056157,36056130,-,26,1
reads_R-HPV16,HPV16,right,10,1658,chr20,36056155,36056125,-,34,9
reads_R-HPV16,HPV16,right,10,1750,chr6,47081309,47081342,+,43,12
reads_R-HPV16,HPV16,left,10,1859,chr4,88663207,88663244,-,42,14
reads_R-HPV16,HPV16,right,10,2096,chr22,34770909,34770939,+,40,10
reads_R-HPV16,HPV16,right,10,2321,chr13,37605367,37605333,-,42,9
reads_R-HPV16,HPV16,left,4,2350,chr16,18771082,18771046,+,41,8
reads_R-HPV16,HPV16,left,4,2350,chr16,16582720,16582756,-,42,8
reads_R-HPV16,HPV16,left,4,2479,chr18,15879035,15879005,+,36,6
reads_R-HPV16,HPV16,left,4,2479,chr18,15892928,15892898,+,36,6
reads_R-HPV16,HPV16,left,4,2479,chr18,15894963,15894933,+,36,6
reads_R-HPV16,HPV16,left,4,2479,chr18,15943517,15943487,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,15965572,15965542,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,16008659,16008629,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,16042264,16042234,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,16048710,16048680,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,16058896,16058866,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,16075187,16075157,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,16101323,16101293,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,16130341,16130311,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,16138151,16138121,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,16141880,16141850,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,16158842,16158812,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,16168676,16168646,+,30,4
reads_R-HPV16,HPV16,left,4,2479,chr18,20561800,20561830,-,39,10
reads_R-HPV16,HPV16,left,3,2479,KI270544.1,1020,1050,-,40,10
reads_R-HPV16,HPV16,left,3,2479,KI270544.1,4,34,-,39,7
reads_R-HPV16,HPV16,left,4,2479,chr20,26534160,26534121,+,40,2
reads_R-HPV16,HPV16,left,4,2479,chr20,26448162,26448123,+,40,2
reads_R-HPV16,HPV16,left,1,2479,chr20,26522943,26522903,+,39,1
reads_R-HPV16,HPV16,left,4,2479,chr20,26477737,26477700,+,39,4
reads_R-HPV16,HPV16,left,4,2479,chr18,15793396,15793358,+,40,3
reads_R-HPV16,HPV16,left,4,2479,chr18,15802842,15802805,+,40,4
reads_R-HPV16,HPV16,left,4,2479,chr18,15803517,15803478,+,40,2
reads_R-HPV16,HPV16,left,4,2479,chr18,15818455,15818416,+,40,2
